gene_id	simbol	ratio
768589	LOC768589	NaN
768590	LOC768590	2.1071428571428568
768591	LOC768591	NaN
768592	LOC768592	NaN
768593	LOC768593	3
768594	LOC768594	NaN
768595	ZNF567	1.2474226804123711
768596	LOC768596	0
768597	LOC768597	NaN
768598	LOC768598	0.25925925925925924
768599	DDEF2	0.9031620553359685
768600	LOC768600	3.142857142857143
768601	LOC768601	NaN
768602	LOC768602	NaN
768603	LOC768603	0.8296703296703296
768604	LOC768604	NaN
768608	LOC768608	NaN
768609	LOC768609	2.3181818181818183
768610	LOC768610	0
768611	PRPF38B	0.6344797812634912
768614	LOC768614	NaN
768615	LOC768615	NaN
768616	LOC768616	0
768617	LOC768617	NaN
768618	NDRG4	0.08333333333333334
768619	LOC768619	1.2769230769230768
768620	LOC768620	1.0607734806629834
768621	LOC768621	NaN
768623	LOC768623	1.625
768624	TTC9	1.191790516631281
768625	LOC768625	5.142857142857142
768630	LOC768630	NaN
768631	LOC768631	2.535714285714285
768632	LOC768632	NaN
768633	LOC768633	NaN
768634	LOC768634	0.6685714285714285
768635	LOC768635	0.6406926406926406
768638	FAM19A5	NaN
768639	LOC768639	1
768640	LOC768640	NaN
768641	LOC768641	NaN
768642	CCDC113	4.6190476190476195
768643	LOC768643	NaN
768644	LOC768644	NaN
768645	LOC768645	0.7282051282051282
768647	LOC768647	NaN
768648	LOC768648	1.7272727272727273
768649	LOC768649	Infinity
768650	LOC768650	NaN
768651	LOC768651	0.9069767441860466
768652	METTL10	Infinity
768653	LOC768653	NaN
768654	C9orf150	0.2591140348034609
768655	LOC768655	0.6500067723147772
768656	LOC768656	NaN
768657	LOC768657	NaN
768659	CIDEA	1.6329966329966332
768660	LOC768660	1.1206386753400355
768663	LOC768663	NaN
768664	LOC768664	NaN
768665	LOC768665	1.25
768666	LOC768666	0
768668	AADACL3	1.7222222222222223
768669	LOC768669	1.5999999999999999
768672	LOC768672	1.1002638522427441
768673	CD200R1	0.6666666666666667
768674	LOC768674	2.5172413793103448
768675	HMGN2	1.2214887412927264
768676	LOC768676	2.3043478260869565
768677	LOC768677	Infinity
768678	LOC768678	9.571428571428571
768679	LOC768679	NaN
768680	CREG1	1.2746113989637307
768681	LOC768681	NaN
768682	LOC768682	NaN
768683	LOC768683	NaN
768684	CAPN14	NaN
768685	LOC768685	NaN
768686	LOC768686	0.872093023255814
768687	LOC768687	NaN
768688	SMOC1	1.845
768689	LOC768689	2.072289156626506
768690	LOC768690	0.75
768691	LOC768691	NaN
768694	LOC768694	1.4329853862212945
768695	LOC768695	NaN
768696	LOC768696	NaN
768697	LOC768697	NaN
768698	LOC768698	NaN
768699	LOC768699	0.6701754385964912
768700	LOC768700	NaN
768701	LOC768701	0.8203670199017834
768702	LOC768702	0.7190128153784542
768703	SHISA6	NaN
768704	LOC768704	NaN
768705	LOC768705	NaN
768706	PCCB	1.1756978653530379
768708	LOC768708	3
768709	LOC768709	1.3721227621483376
768710	LOC768710	0.6037037037037036
768711	TIMP4	1.0843373493975905
768712	TBC1D16	1.0925619834710745
768713	PTP4A3	0.7326305000366058
768714	LOC768714	2.6315789473684212
768715	LOC768715	NaN
768716	LOC768716	NaN
768717	NUMA1	0.912534435261708
768718	LOC768718	NaN
768719	LOC768719	2.1153846153846154
768720	LOC768720	NaN
768721	LOC768721	0
768722	LOC768722	0
768724	ROBO4	0
768725	LOC768725	NaN
768726	LOC768726	1.2352941176470587
768727	LOC768727	NaN
768728	LOC768728	0.6428571428571428
768729	LOC768729	NaN
768733	LOC768733	0
768734	LOC768734	0.634920634920635
768735	LOC768735	1.222707423580786
768736	PANX3	0.9166666666666666
768737	LOC768737	1.5569620253164556
768738	LOC768738	NaN
768739	LOC768739	NaN
768740	LOC768740	NaN
768741	LOC768741	NaN
768742	LOC768742	NaN
768743	LOC768743	1
768744	SAMD5	0.15384615384615383
768745	C10orf122	NaN
768746	LOC768746	NaN
768749	LOC768749	0.9655172413793105
768750	LOC768750	0
768751	LOC768751	0.6666666666666666
768752	LOC768752	3.857142857142857
768755	LOC768755	Infinity
768756	LOC768756	Infinity
768757	LOC768757	NaN
768758	LOC768758	0
768759	CNGB1	1.5531914893617023
768760	LOC768760	4.666666666666667
768761	LOC768761	0
768762	LOC768762	NaN
768763	C11orf61	1.5851063829787235
768764	LOC768764	0.33333333333333337
768765	LOC768765	0.41379310344827586
768766	LOC768766	0.8697478991596639
768767	LOC768767	1.4000000000000001
768768	LOC768768	0.5407523510971787
768769	SNAPC3	1.7061611374407584
768770	LOC768770	NaN
768771	LOC768771	1.129032258064516
768772	LOC768772	1.9608433734939759
768773	LOC768773	NaN
768774	LOC768774	0.2153846153846154
768776	LOC768776	NaN
768777	LOC768777	0
768778	LOC768778	1
768779	LOC768779	4.4
768780	RSBN1L	1.2303921568627452
768781	LOC768781	Infinity
768782	DPY19L3	1.9384615384615385
768783	LOC768783	1.352941176470588
768784	C1QTNF1	1.7333333333333334
768785	FAM77C	NaN
768786	LOC768786	6
768787	C1orf198	1.0977443609022555
768788	LOC768788	Infinity
768789	LOC768789	4.833333333333333
768790	LOC768790	NaN
768791	LOC768791	NaN
768792	LOC768792	NaN
768793	LOC768793	NaN
768794	LOC768794	NaN
768795	SH3BGRL3	0.7026583524778471
768796	HYLS1	1.2750716332378222
768797	LOC768797	0.8214285714285714
768798	LOC768798	NaN
768799	LOC768799	5
768800	LOC768800	NaN
768801	OR10A4	NaN
768802	HARS2	1.2824561403508772
768803	LOC768803	2.4634146341463414
768804	LOC768804	Infinity
768805	LOC768805	1.0718954248366013
768806	LOC768806	Infinity
768807	LOC768807	1.5180722891566265
768808	RPUSD4	1.4071969696969695
768809	UST	0.5612788632326821
768810	LOC768810	0.43478260869565216
768811	LOC768811	NaN
768812	LOC768812	0.33333333333333337
768815	LOC768815	0.8770806658130602
768816	LOC768816	NaN
768817	LOC768817	NaN
768818	LOC768818	NaN
768819	LOC768819	1.3942307692307692
768820	LOC768820	NaN
768821	FGL2	0.7126436781609196
768822	LOC768822	NaN
768823	NEU2	0.13
768825	CDC42SE2	0.9279819954988746
768826	LOC768826	1.6
768827	LOC768827	NaN
768828	LOC768828	Infinity
768829	PKIB	0.5
768830	CKS2	1.2722222222222221
768831	LOC768831	NaN
768832	LOC768832	NaN
768833	ROMO1	1.1535365152386428
768834	LOC768834	1.2413793103448276
768835	LOC768835	NaN
768836	LOC768836	Infinity
768837	LOC768837	Infinity
768838	LOC768838	0.9243697478991598
768839	LOC768839	NaN
768840	LOC768840	NaN
768841	C4orf19	Infinity
768842	LOC768842	2.625
768843	LOC768843	0.9714285714285715
768844	LOC768844	NaN
768845	LOC768845	NaN
768849	LOC768849	NaN
768850	LOC768850	1.25
768851	LOC768851	0.24
768852	LOC768852	0.4638187515758383
768853	ARPP19	1.3720745104282759
768854	ATP6V0E1	1.1150793650793651
768855	LOC768855	0.9368421052631579
768856	CZH9orf25	2.271137026239067
768857	LOC768857	NaN
768858	CD2	NaN
768859	LOC768859	0.8444444444444444
768860	NDUFA2	1.3885714285714286
768861	DNAH17	0.7138461538461538
768862	LOC768862	1.529126213592233
768863	LOC768863	Infinity
768864	C8orf34	Infinity
768865	LOC768865	1.595744680851064
768866	RBM38	0.4679487179487179
768867	LOC768867	NaN
768868	LOC768868	NaN
768869	LOC768869	Infinity
768870	LOC768870	1
768871	LOC768871	0
768872	GP5	0.22846441947565543
768877	SAG	1
768878	ACVR1B	NaN
768879	LOC768879	NaN
768880	LOC768880	NaN
768881	LOC768881	NaN
768882	KRT4	NaN
768886	TMEM174	0.411764705882353
768887	LOC768887	NaN
768888	LOC768888	NaN
768889	LOC768889	0
768890	LOC768890	1.173913043478261
768891	LOC768891	1.2741935483870968
768892	LOC768892	0.7586206896551725
768893	LOC768893	1.6486486486486485
768894	LOC768894	NaN
768895	LOC768895	NaN
768896	LOC768896	1.0232558139534884
768897	LOC768897	2.9798657718120807
768898	DDX50	1.2590076428484773
768899	LRRC15	0.4672897196261682
768900	LOC768900	1.3546465448768865
768901	LOC768901	NaN
768902	LOC768902	NaN
768903	LOC768903	NaN
768904	DPT	NaN
768905	LOC768905	0.8571428571428571
768906	LOC768906	NaN
768907	FGF6	NaN
768908	LOC768908	0.930232558139535
768909	LOC768909	NaN
768910	LOC768910	1.1762820512820513
768911	LOC768911	0.28571428571428575
768912	LOC768912	0.65625
768913	CHEK2	0.7844660194174757
768914	CABLES1	1.102990834539315
768915	SPO11	5
768916	SCMH1	0.9
768917	LOC768917	3.84
768918	LOC768918	NaN
768919	LOC768919	2.521594684385382
768920	LOC768920	1.7083333333333333
768921	LOC768921	Infinity
768922	LOC768922	0.18791946308724833
768925	LOC768925	NaN
768926	LOC768926	NaN
768927	LOC768927	3.5000000000000004
768928	VAPA	1.11986301369863
768929	LYPD2	Infinity
768930	RPS28	0.9224742268041237
768931	LOC768931	0.78
768932	LYRM7	1.5426829268292683
768933	LOC768933	NaN
768934	LOC768934	NaN
768935	LOC768935	NaN
768936	ALPK3	NaN
768937	LOC768937	0
768938	HSCB	1.2789473684210528
768939	LOC768939	3.5853658536585367
768940	NRGN	NaN
768941	LOC768941	NaN
768942	LONP1	1.831578947368421
768943	LOC768943	NaN
768944	LOC768944	0.3529411764705882
768945	LOC768945	1.1826347305389222
768946	LOC768946	Infinity
768947	LOC768947	NaN
768949	LOC768949	NaN
768950	CD80	2.2857142857142856
768951	IGBP1	1.434724983432737
768952	LOC768952	Infinity
768953	LOC768953	NaN
768954	LOC768954	Infinity
768955	LOC768955	1.5046728971962617
768956	PPP1R3G	0.8595238095238095
768957	MRPL24	1.1669414674361087
768958	LOC768958	1.6944444444444444
768959	LOC768959	0.625
768960	LOC768960	0.6666666666666667
768961	LOC768961	1.263157894736842
768962	MND1	1.200934579439252
768965	3-Mar	0.8421052631578947
768966	LOC768966	Infinity
768967	LOC768967	NaN
768968	LOC768968	1.263157894736842
768969	SNAG1	1.1479374110953058
768970	LOC768970	NaN
768971	LOC768971	1.3087855297157622
768972	LOC768972	Infinity
768973	LOC768973	Infinity
768974	RRNAD1	3.4097222222222223
768975	LOC768975	1
768976	STARD8	1.1149193548387097
768977	EMX1	0.8555555555555555
768978	LOC768978	NaN
768981	LOC768981	NaN
768982	LOC768982	0
768983	LOC768983	NaN
768984	LOC768984	NaN
768985	LOC768985	NaN
768986	LOC768986	1.3076923076923077
768987	LOC768987	NaN
768988	LOC768988	NaN
768989	LOC768989	1.0551971326164875
768990	TMEM173	0.5616438356164384
768991	ARL16	2.376543209876543
768992	ISG20L2	1.5869715869715868
768993	TACR3	0
768994	LOC768994	0.726027397260274
768995	LOC768995	0
768996	TACR2	NaN
769001	GRIN3A	NaN
769002	LOC769002	Infinity
769003	LOC769003	NaN
769005	AFMID	2.6403162055335967
769006	COMMD1	1.2476190476190476
769007	MEF2C	Infinity
769008	ALG12	0.8405797101449275
769009	LOC769009	NaN
769010	LOC769010	NaN
769011	LOC769011	1.9767441860465116
769012	LOC769012	0.9733333333333333
769013	SMPDL3B	1.1059782608695652
769014	TLR2-2	NaN
769015	LOC769015	1.1388888888888888
769018	LOC769018	NaN
769019	LOC769019	1.7555555555555555
769020	LOC769020	1
769021	ECHDC1	2.471910112359551
769022	LOC769022	1.2582781456953642
769024	GPR17	3.6981132075471694
769026	CPLX4	0.256
769027	LOC769027	NaN
769028	PABPN1	4.384615384615384
769029	LOC769029	NaN
769030	AIMP2	1.1681010289990645
769031	MRPL12	1.5330887004934834
769032	ZNF398	1.694132334581773
769033	LOC769033	0
769034	C3H6orf191	NaN
769035	LOC769035	NaN
769036	LOC769036	NaN
769037	COL13A1	NaN
769038	LOC769038	0.6538461538461539
769039	LOC769039	1.434782608695652
769040	KRT79	NaN
769043	LOC769043	3.75
769044	LOC769044	0
769045	LOC769045	NaN
769046	WDR88	0.2
769047	LOC769047	0.9472422062350121
769048	SLC25A10	1.811520737327189
769049	ZNF777	0.6396495071193866
769050	LOC769050	NaN
769051	TMEM28	0.2751677852348993
769052	LOC769052	0
769053	LOC769053	1.6111111111111112
769055	LOC769055	NaN
769056	LOC769056	0
769057	LOC769057	NaN
769058	LOC769058	0.8333333333333334
769059	LOC769059	0.6837837837837837
769060	LOC769060	NaN
769061	LOC769061	1.1638795986622072
769062	LOC769062	0.6521739130434782
769063	LOC769063	0
769064	LOC769064	Infinity
769065	LOC769065	Infinity
769066	TP53INP2	1.7544715447154469
769067	MEF2D	1.3693693693693694
769068	LOC769068	NaN
769069	LOC769069	0.8679245283018868
769070	LOC769070	NaN
769071	RAD51L1	1.6829268292682928
769072	LOC769072	1.0930232558139534
769074	LOC769074	5
769075	LOC769075	0.9789789789789789
769076	MATK	1.7710526315789477
769077	PDGFRL	2.6947368421052635
769078	LOC769078	1
769079	LOC769079	0
769080	LOC769080	0.718562874251497
769081	LOC769081	0.78328173374613
769082	LOC769082	3.1909090909090905
769083	LOC769083	3
769084	LOC769084	0
769085	LACTBL1	NaN
769086	LOC769086	1.1219552609776304
769087	ANGPTL4	1.5206445115810674
769088	LOC769088	0.5392670157068064
769089	LOC769089	NaN
769090	LOC769090	0
769091	LOC769091	NaN
769094	LOC769094	0.983050847457627
769096	LOC769096	Infinity
769097	ASMTL	2.6504854368932036
769098	LOC769098	NaN
769099	LOC769099	NaN
769102	LOC769102	NaN
769103	LOC769103	NaN
769104	LOC769104	Infinity
769105	LOC769105	1.5036101083032491
769106	HRH4	NaN
769107	HTR1D	0.5094339622641509
769108	LOC769108	NaN
769109	ARR3	Infinity
769110	LOC769110	0.5072961373390558
769111	LOC769111	NaN
769112	CHPF	0.7684797768479776
769113	LOC769113	3.888888888888889
769114	LOC769114	0.8862973760932944
769117	LOC769117	Infinity
769118	GABARAPL3	0.8700906344410876
769119	SNX22	0.45833333333333337
769120	GCNT7	1.4313725490196079
769121	LOC769121	NaN
769122	B3GALT2	0.44999999999999996
769124	LOC769124	NaN
769125	LOC769125	0
769126	LOC769126	0
769127	LOC769127	NaN
769128	LOC769128	NaN
769129	LOC769129	NaN
769130	LOC769130	NaN
769132	LOC769132	1
769134	LOC769134	0.8804347826086957
769135	SS18L2	0.8545454545454545
769136	LOC769136	0.3823529411764706
769137	LOC769137	1.4036144578313254
769138	LOC769138	1.3333333333333335
769139	LOC769139	NaN
769140	BMF	1.9416058394160582
769141	CBARA1	1.9298780487804879
769143	CPN1	1.1442542787286063
769146	ATP5I	1.259961155906068
769147	LOC769147	NaN
769148	LOC769148	0.5625
769149	LOC769149	0.6639676113360323
769150	LOC769150	1.0210526315789474
769151	LOC769151	0.6391752577319588
769152	LOC769152	0.30434782608695654
769153	LOC769153	NaN
769154	LOC769154	NaN
769155	LOC769155	0.5809523809523809
769156	LOC769156	NaN
769157	LOC769157	0
769158	LOC769158	NaN
769159	LOC769159	NaN
769160	LOC769160	NaN
769161	LOC769161	1.25
769162	LOC769162	0.5836298932384342
769163	FILIP1L	1.0689655172413794
769164	LOC769164	NaN
769165	LOC769165	NaN
769166	CPNE2	0.8060200668896321
769167	LOC769167	1.11395101171459
769168	LOC769168	NaN
769169	THOC4	1.3309427414690573
769170	LOC769170	NaN
769171	LOC769171	NaN
769172	LOC769172	NaN
769173	LOC769173	NaN
769174	LOC769174	NaN
769175	LOC769175	0
769176	LOC769176	NaN
769177	LOC769177	2
769178	LOC769178	NaN
769179	LOC769179	NaN
769180	LOC769180	NaN
769181	LOC769181	1.6362625139043383
769182	LOC769182	0.2631578947368421
769183	LOC769183	NaN
769184	LOC769184	1.5714285714285716
769185	LOC769185	Infinity
769186	LOC769186	NaN
769187	LOC769187	0
769188	LOC769188	0.8928571428571429
769189	LOC769189	NaN
769190	LOC769190	NaN
769191	ACCN4	NaN
769192	LOC769192	0
769193	RGS14	0.9119999999999999
769195	LOC769195	NaN
769196	LOC769196	NaN
769197	LOC769197	NaN
769198	LOC769198	0.38888888888888895
769199	SLC4A9	Infinity
769200	LMTK2	1.3083116883116883
769201	LOC769201	NaN
769202	C17orf38	0
769203	PYCR2	0.5356158217520959
769204	LOC769204	NaN
769205	LOC769205	1.7947530864197532
769207	LOC769207	0
769208	LOC769208	NaN
769211	LOC769211	NaN
769212	EBI2	1
769213	LOC769213	0.7217630853994491
769214	LOC769214	0
769216	LOC769216	Infinity
769217	LOC769217	0.6346153846153846
769218	LOC769218	NaN
769219	LOC769219	NaN
769220	LOC769220	0
769221	LOC769221	1
769222	ADAMTS8	2.625
769223	LOC769223	0
769224	C6orf190	NaN
769225	LOC769225	NaN
769226	LOC769226	NaN
769227	LOC769227	NaN
769230	LOC769230	0
769231	ARHGDIA	1.3144657955418908
769232	LOC769232	0.3214285714285714
769233	LOC769233	2.5416666666666665
769236	LOC769236	1.6666666666666667
769237	ABI3BP	1.72
769238	LOC769238	NaN
769239	LOC769239	NaN
769240	LOC769240	0.5660377358490566
769241	LOC769241	NaN
769242	LOC769242	2.3333333333333335
769243	LOC769243	1.2692307692307692
769244	LOC769244	1.1666666666666667
769245	LOC769245	Infinity
769246	LOC769246	0.1842105263157895
769247	LOC769247	0
769249	LOC769249	0
769250	LOC769250	NaN
769251	LOC769251	0
769252	LOC769252	0
769253	LOC769253	NaN
769254	CBLN4	0.04615384615384615
769255	LOC769255	1.092436974789916
769256	IL17REL	Infinity
769257	LOC769257	NaN
769258	LOC769258	NaN
769259	LOC769259	NaN
769260	LOC769260	NaN
769261	LOC769261	1.0268456375838926
769262	TSNAXIP1	3.5
769263	CHST8	NaN
769264	LOC769264	0.6382978723404256
769265	LOC769265	NaN
769266	LOC769266	1.4477611940298507
769267	LOC769267	NaN
769268	C23H1orf172	0.8992700729927008
769269	F-KER	NaN
769270	LOC769270	NaN
769271	SPEG	0.43137254901960786
769274	UCN3	1.2857142857142856
769275	LOC769275	0.39732142857142855
769277	LOC769277	1.5055487053020964
769278	CCR6	NaN
769280	SENP7	0.7649006622516556
769281	LOC769281	1.9437751004016062
769282	LOC769282	1.2215909090909092
769283	LOC769283	NaN
769284	CLEC2B	NaN
769285	LOC769285	0.6428571428571429
769286	SALL4	3.524242424242425
769287	LOC769287	NaN
769288	STOX2	1.3446601941747574
769289	LOC769289	NaN
769290	OVCH2	1.108910891089109
769291	STK32C	NaN
769292	LOC769292	1.0539180445722502
769298	C1H13orf34	1.5320197044334976
769299	LOC769299	NaN
769300	STX12	0.9295
769301	LOC769301	1.2173913043478262
769302	LOC769302	NaN
769303	LOC769303	NaN
769304	LOC769304	0.7000000000000001
769305	LOC769305	NaN
769306	LOC769306	1.7999999999999998
769307	LOC769307	NaN
769308	LOC769308	1.782608695652174
769309	LOC769309	1.825192802056555
769310	LOC769310	0.9276315789473685
769311	LOC769311	0
769312	TMEM194A	NaN
769316	LOC769316	Infinity
769317	LOC769317	0
769318	LOC769318	1.1818181818181819
769319	LOC769319	NaN
769320	LOC769320	NaN
769322	STARD4	1.1221033868092691
769323	LOC769323	NaN
769324	LOC769324	Infinity
769325	LOC769325	1.3125
769326	LOC769326	NaN
769327	LOC769327	NaN
769328	LOC769328	NaN
769329	LOC769329	0.9500372856077555
769330	LOC769330	0
769331	LOC769331	0
769332	LOC769332	1.7027027027027026
769336	LOC769336	NaN
769337	PRR16	NaN
769338	DUT	3.309782608695652
769339	LOC769339	4.2
769340	CLDN20	1.3333333333333333
769341	LOC769341	1.8009708737864076
769342	ISCA1	0.9356913183279744
769343	AP3B2	1.714285714285714
769344	LOC769344	0.639344262295082
769345	LOC769345	0.37755102040816324
769346	LOC769346	NaN
769349	LOC769349	NaN
769350	LOC769350	NaN
769351	LOC769351	NaN
769352	DUS4L	1.2025723472668812
769354	LOC769354	2.5
769355	MAFG	1.5990888382687927
769356	LOC769356	0
769357	LOC769357	2.9374999999999996
769358	RAB33A	0.8445465942331801
769359	LOC769359	NaN
769360	LOC769360	1.3869670152855993
769361	LOC769361	0
769362	LOC769362	NaN
769363	LOC769363	NaN
769364	EXOC3L	0.7252906976744187
769365	LOC769365	NaN
769366	LOC769366	Infinity
769367	LOC769367	0.125
769368	EEF1D	0.8296585103522452
769369	LOC769369	0
769370	LOC769370	1.3252336448598132
769371	LOC769371	NaN
769372	CDKN2AIP	1.2923806051768139
769373	TYSND1	0.9341238471673254
769374	FAM123C	NaN
769375	LOC769375	NaN
769379	GPR22	0.20512820512820512
769380	SFT2D1	1.4289533995416348
769381	LOC769381	NaN
769382	LOC769382	NaN
769383	LOC769383	0.812807881773399
769384	LOC769384	0
769385	CACNA1G	0.6
769386	LOC769386	0.27089627391742194
769387	LOC769387	NaN
769388	LOC769388	NaN
769389	DDEFL1	2
769390	MOCS3	1.6476928258672954
769391	LOC769391	NaN
769392	C4H4orf52	1.7922502334267039
769393	GPR88	0
769394	LOC769394	0
769399	LOC769399	NaN
769400	KCTD4	Infinity
769401	LOC769401	2.25
769402	LOC769402	0
769404	LOC769404	1.9047619047619049
769405	LOC769405	1.323943661971831
769406	LOC769406	1.0598455598455598
769407	LOC769407	0.6301424050632911
769408	LOC769408	0
769409	LOC769409	NaN
769410	LOC769410	1.125
769411	LOC769411	NaN
769412	LOC769412	NaN
769413	C9orf39	10.666666666666668
769414	LOC769414	NaN
769415	ENS-1	NaN
769416	LOC769416	NaN
769418	LOC769418	NaN
769419	LOC769419	NaN
769420	PRKAR2B	1.170940170940171
769421	LOC769421	2.166666666666667
769422	LOC769422	NaN
769423	LOC769423	NaN
769424	PPA1	0.7784552845528454
769428	LOC769428	NaN
769429	LOC769429	0
769430	E2F4	1.1525940996948119
769431	ANKS3	0.48780487804878053
769432	LOC769432	NaN
769434	SERF1A	0.8841994196781852
769435	LOC769435	NaN
769436	CHRNA10	NaN
769437	LOC769437	0
769438	LOC769438	1.570469798657718
769439	LOC769439	NaN
769440	LOC769440	0.9943551888840642
769441	LOC769441	1.857843137254902
769443	LOC769443	0
769444	LOC769444	NaN
769445	LOC769445	1.1446808510638298
769446	LOC769446	0.6307692307692307
769447	LOC769447	Infinity
769448	LOC769448	NaN
769449	LOC769449	NaN
769450	LOC769450	NaN
769451	ACD	1.3758012820512822
769452	DEF8	0.9289099526066351
769453	LOC769453	2.6986301369863015
769454	ZMYND17	2.4444444444444446
769455	CLEC2B	Infinity
769456	LOC769456	0.7722772277227723
769457	USP48	1.1998810232004762
769458	LOC769458	NaN
769459	LOC769459	NaN
769460	LOC769460	NaN
769461	LRRC20	1.2766798418972334
769462	LOC769462	NaN
769463	LOC769463	Infinity
769464	FCHO2	1.6452702702702704
769465	LOC769465	0.9047619047619048
769466	NOL4	NaN
769467	LOC769467	NaN
769468	LOC769468	1.2954545454545454
769469	LOC769469	0.6779661016949153
769470	LOC769470	NaN
769471	LOC769471	0
769472	PARP6	0.9775910364145659
769473	TTC18	2.666666666666667
769474	FAM83C	3.5
769475	LOC769475	1.024390243902439
769476	LOC769476	NaN
769477	LGI2	1.325
769478	LOC769478	2.2857142857142856
769479	EIF4EBP2	1.2181340341655718
769481	LOC769481	NaN
769482	LOC769482	0
769483	LOC769483	2.4615384615384617
769484	LOC769484	NaN
769485	LOC769485	Infinity
769486	LOC769486	0
769487	LOC769487	NaN
769488	LYSMD2	NaN
769489	MMP11	0.8333333333333334
769490	HS3ST3A1	1.1428571428571428
769491	LOC769491	NaN
769492	NDUFS8	1.1131281824219614
769493	LOC769493	Infinity
769495	LOC769495	0
769496	LOC769496	NaN
769497	LOC769497	0
769498	LOC769498	1.1948051948051948
769499	LOC769499	NaN
769500	C10orf54	1.263157894736842
769505	LOC769505	0.684981684981685
769506	DGKH	0.6862745098039215
769507	LOC769507	NaN
769508	LOC769508	0
769509	LOC769509	1.5
769510	LOC769510	2.166666666666667
769511	LOC769511	NaN
769512	LOC769512	NaN
769513	LOC769513	7.000000000000001
769514	LOC769514	0.7123287671232877
769515	ARL15	0.874074074074074
769516	ROR2	0.36
769517	LOC769517	NaN
769518	LOC769518	2.6
769519	LOC769519	1.9516129032258065
769520	LOC769520	NaN
769522	LOC769522	NaN
769523	LOC769523	NaN
769524	LOC769524	0.4230769230769231
769525	C1orf35	1.6869009584664538
769526	LOC769526	NaN
769527	LOC769527	0.5357142857142857
769528	GRAMD1B	1.5714285714285714
769529	LOC769529	0.6111111111111112
769531	LOC769531	NaN
769532	CCDC79	2.567901234567901
769533	ERC2	2
769534	WDR92	1.3686911890504705
769535	LOC769535	0.4230769230769231
769536	LOC769536	NaN
769537	LOC769537	Infinity
769538	LOC769538	NaN
769539	LOC769539	0.6666666666666667
769540	LOC769540	NaN
769541	LOC769541	NaN
769542	GNMT	1.642614601018676
769543	LOC769543	NaN
769544	LOC769544	NaN
769545	LOC769545	NaN
769547	PNO1	0.8528559602649006
769548	LOC769548	0
769549	NDUFAF2	1.4485801995395242
769550	LOC769550	0.4638504900240919
769551	LOC769551	0.52
769552	LOC769552	1.5
769553	LOC769553	NaN
769554	LOC769554	0.38211382113821135
769555	LOC769555	1.7068965517241381
769556	LOC769556	NaN
769557	LOC769557	1.2307692307692308
769558	LOC769558	NaN
769559	LOC769559	NaN
769560	LOC769560	Infinity
769561	LOC769561	1.7090909090909088
769562	LOC769562	NaN
769563	LOC769563	0
769564	LOC769564	NaN
769566	LOC769566	NaN
769567	LOC769567	0.8055555555555556
769568	LOC769568	1.2222222222222223
769569	LOC769569	NaN
769570	LOC769570	NaN
769571	LOC769571	0.696993670886076
769574	LOC769574	NaN
769575	LOC769575	0.5542857142857143
769576	LOC769576	NaN
769577	LOC769577	0.8691588785046729
769578	LOC769578	0.638888888888889
769579	HINT3	0.8274853801169592
769580	LOC769580	1.1538461538461537
769584	PIGO	0.7552083333333334
769585	LOC769585	0.7142857142857143
769586	LOC769586	1
769587	LOC769587	NaN
769588	LOC769588	0
769589	LOC769589	NaN
769590	LOC769590	NaN
769591	LOC769591	2.0091743119266052
769592	ADAMTS10	0.7692307692307693
769593	LOC769593	NaN
769594	LOC769594	NaN
769595	WTIP	1.1481481481481481
769596	TMIE	NaN
769597	LOC769597	0.4285714285714285
769598	LOC769598	NaN
769599	LOC769599	NaN
769600	LOC769600	0.5253623188405797
769603	GNG10	0.7621359223300971
769604	C8orf70	0.5571428571428572
769605	ANAPC13	1.253968253968254
769606	CHCHD8	1.4835329341317367
769607	LOC769607	NaN
769608	LOC769608	0.7222222222222222
769609	LOC769609	2.7807407407407405
769610	LOC769610	4.130434782608695
769611	RSC1A1	1.103954081632653
769612	SLC1A4	0.9134225466342254
769613	LOC769613	NaN
769622	LOC769622	2.116279069767442
769623	LOC769623	NaN
769624	LOC769624	Infinity
769625	TRIM45	0.5
769626	LOC769626	0.8917197452229298
769627	LOC769627	0.3728813559322034
769628	LOC769628	7.625
769629	LOC769629	NaN
769630	LOC769630	NaN
769631	LOC769631	0.8493150684931507
769632	CIRH1A	1.5597907324364724
769633	LOC769633	0
769634	CCDC78	0
769635	FDXR	1.6668252080856125
769636	LOC769636	1.56993006993007
769637	TMEM50A	0.9728813559322034
769638	LOC769638	NaN
769639	LOC769639	0
769640	SH2D4B	0
769641	LOC769641	0
769642	LOC769642	NaN
769643	LOC769643	0.8181818181818181
769644	LOC769644	NaN
769645	LOC769645	1.2727272727272727
769646	LOC769646	3.777777777777778
769648	MLANA	0
769649	LOC769649	NaN
769650	LOC769650	NaN
769651	LOC769651	0.5638673253352152
769652	SLC2A13	0.9316596931659693
769653	LOC769653	Infinity
769654	SNTB2	0.4497863247863248
769655	TMEM184A	0.769061260467166
769657	LOC769657	NaN
769658	SYF2	NaN
769662	LOC769662	0
769663	LOC769663	NaN
769664	LOC769664	NaN
769665	CHAD	3.5999999999999996
769666	LOC769666	0.7535507885199334
769667	LOC769667	NaN
769668	LOC769668	1.5320813771517996
769669	PDCD2L	NaN
769670	LOC769670	NaN
769671	LOC769671	NaN
769672	LOC769672	0
769673	ERNI	NaN
769674	LOC769674	1.778723404255319
