Complex1	sucrase-isomaltase dimer	plasma membrane	Reactome DB_ID: 189082	Complex2	
Complex711	XDH dimer	cytosol	Reactome DB_ID: 74244	SmallMolecule451	
Complex711	XDH dimer	cytosol	Reactome DB_ID: 74244	Protein2040	
Complex711	XDH dimer	cytosol	Reactome DB_ID: 74244	SmallMolecule1100	
Complex711	XDH dimer	cytosol	Reactome DB_ID: 74244	PhysicalEntity73	
Complex712	CAT tetramer	peroxisomal matrix	Reactome DB_ID: 76028	Complex713	
Complex713	catalase holoenzyme monomer	peroxisomal matrix	Reactome DB_ID: 76027	SmallMolecule425	
Complex713	catalase holoenzyme monomer	peroxisomal matrix	Reactome DB_ID: 76027	Protein2041	
Complex713	catalase holoenzyme monomer	peroxisomal matrix	Reactome DB_ID: 76027	SmallMolecule1102	
Complex714	CAD hexamer	cytosol	Reactome DB_ID: 73457	Protein2042	
Complex715	DHOdeHase-Fe-FMN complex	mitochondrial inner membrane	Reactome DB_ID: 73534	SmallMolecule1020	
Complex715	DHOdeHase-Fe-FMN complex	mitochondrial inner membrane	Reactome DB_ID: 73534	Protein2043	
Complex716	UMPS dimer	cytosol	Reactome DB_ID: 419512	Protein2044	
Complex717	DCTD hexamer	cytosol	Reactome DB_ID: 500740	Protein2045	
Complex718	DUT trimer	nucleoplasm	Reactome DB_ID: 500745	Protein2046	
Complex719	TS dimer	cytosol	Reactome DB_ID: 73519	Protein2047	
Complex719	TS dimer	cytosol	Reactome DB_ID: 73519	SmallMolecule45	
Complex72	oligoGlc-GYG2:GYS2-a tetramer	cytosol	Reactome DB_ID: 3321999	Protein124	
Complex72	oligoGlc-GYG2:GYS2-a tetramer	cytosol	Reactome DB_ID: 3321999	SmallMolecule45	
Complex72	oligoGlc-GYG2:GYS2-a tetramer	cytosol	Reactome DB_ID: 3321999	Protein126	
Complex720	UPP1 dimer	cytosol	Reactome DB_ID: 112267	Protein2048	
Complex721	TYMP dimer	cytosol	Reactome DB_ID: 74363	Protein2050	
Complex722	UCK1 tetramer	cytosol	Reactome DB_ID: 73504	Protein2051	
Complex723	UCK2 tetramer	cytosol	Reactome DB_ID: 500801	Protein2052	
Complex724	TK1 tetramer	cytosol	Reactome DB_ID: 73501	Protein2053	
Complex725	CDA tetramer	cytosol	Reactome DB_ID: 73462	SmallMolecule816	
Complex725	CDA tetramer	cytosol	Reactome DB_ID: 73462	Protein2055	
Complex726	NT5M dimer	mitochondrial matrix	Reactome DB_ID: 109497	SmallMolecule948	
Complex726	NT5M dimer	mitochondrial matrix	Reactome DB_ID: 109497	Protein2056	
Complex727	NT5C3 holoenzyme	cytosol	Reactome DB_ID: 109433	Protein2057	
Complex727	NT5C3 holoenzyme	cytosol	Reactome DB_ID: 109433	SmallMolecule45	
Complex728	DPYD dimer	cytosol	Reactome DB_ID: 73529	SmallMolecule987	
Complex728	DPYD dimer	cytosol	Reactome DB_ID: 73529	Protein2058	
Complex728	DPYD dimer	cytosol	Reactome DB_ID: 73529	SmallMolecule451	
Complex728	DPYD dimer	cytosol	Reactome DB_ID: 73529	PhysicalEntity73	
Complex729	Dihydropyriminidase-Zn complex	cytosol	Reactome DB_ID: 73468	SmallMolecule816	
Complex729	Dihydropyriminidase-Zn complex	cytosol	Reactome DB_ID: 73468	Protein2059	
Complex73	GYG2:GYS2-b tetramer	cytosol	Reactome DB_ID: 3322065	Protein125	
Complex73	GYG2:GYS2-b tetramer	cytosol	Reactome DB_ID: 3322065	Protein127	
Complex73	GYG2:GYS2-b tetramer	cytosol	Reactome DB_ID: 3322065	SmallMolecule45	
Complex730	3-ureidopropionase-Zn complex	cytosol	Reactome DB_ID: 73465	SmallMolecule816	
Complex730	3-ureidopropionase-Zn complex	cytosol	Reactome DB_ID: 73465	Protein2060	
Complex731	AGXT2 tetramer	mitochondrial matrix	Reactome DB_ID: 904854	Protein2061	
Complex732	AK5 dimer	cytosol	Reactome DB_ID: 500061	Protein2066	
Complex733	dTMP kinase-Mg complex	cytosol	Reactome DB_ID: 73497	Protein2069	
Complex734	CTPS tetramer	cytosol	Reactome DB_ID: 504052	Protein2070	
Complex735	CTPS2 tetramer	cytosol	Reactome DB_ID: 504058	Protein2071	
Complex736	ribonucleotide reductase	cytosol	Reactome DB_ID: 73640	Complex738	
Complex736	ribonucleotide reductase	cytosol	Reactome DB_ID: 73640	Complex737	
Complex737	ribonucleotide reductase M2 polypeptide dimer	cytosol	Reactome DB_ID: 111737	SmallMolecule1187	
Complex737	ribonucleotide reductase M2 polypeptide dimer	cytosol	Reactome DB_ID: 111737	Protein2074	
Complex738	ribonucleotide reductase M1 polypeptide dimer	cytosol	Reactome DB_ID: 111735	Protein2075	
Complex739	ribonucleotide reductase M2B (TP53 inducible) variant	nucleoplasm	Reactome DB_ID: 111795	Complex741	
Complex739	ribonucleotide reductase M2B (TP53 inducible) variant	nucleoplasm	Reactome DB_ID: 111795	Complex740	
Complex74	oligoGlc-GYG2:GYS2-b tetramer	cytosol	Reactome DB_ID: 3322007	Protein127	
Complex74	oligoGlc-GYG2:GYS2-b tetramer	cytosol	Reactome DB_ID: 3322007	SmallMolecule45	
Complex74	oligoGlc-GYG2:GYS2-b tetramer	cytosol	Reactome DB_ID: 3322007	Protein126	
Complex740	ribonucleotide reductase M2B (TP53 inducible) dimer	nucleoplasm	Reactome DB_ID: 111794	SmallMolecule1197	
Complex740	ribonucleotide reductase M2B (TP53 inducible) dimer	nucleoplasm	Reactome DB_ID: 111794	Protein2080	
Complex741	ribonucleotide reductase M1 polypeptide dimer	nucleoplasm	Reactome DB_ID: 111790	Protein2081	
Complex742	glutathione reductase holoenzyme	cytosol	Reactome DB_ID: 71680	Protein2082	
Complex742	glutathione reductase holoenzyme	cytosol	Reactome DB_ID: 71680	SmallMolecule451	
Complex743	thioredoxin reductase holoenzyme	cytosol	Reactome DB_ID: 73532	Protein1250	
Complex743	thioredoxin reductase holoenzyme	cytosol	Reactome DB_ID: 73532	SmallMolecule451	
Complex745	nucleoside diphosphate kinase 1A:5B heterohexamer	cytosol	Reactome DB_ID: 482626	Protein2083	
Complex745	nucleoside diphosphate kinase 1A:5B heterohexamer	cytosol	Reactome DB_ID: 482626	Protein2084	
Complex746	nucleoside diphosphate kinase 2A:4B heterohexamer	cytosol	Reactome DB_ID: 482614	Protein2083	
Complex746	nucleoside diphosphate kinase 2A:4B heterohexamer	cytosol	Reactome DB_ID: 482614	Protein2084	
Complex747	nucleoside diphosphate kinase 3A:3B heterohexamer	cytosol	Reactome DB_ID: 74193	Protein2083	
Complex747	nucleoside diphosphate kinase 3A:3B heterohexamer	cytosol	Reactome DB_ID: 74193	Protein2084	
Complex748	nucleoside diphosphate kinase 4A:2B heterohexamer	cytosol	Reactome DB_ID: 482623	Protein2083	
Complex748	nucleoside diphosphate kinase 4A:2B heterohexamer	cytosol	Reactome DB_ID: 482623	Protein2084	
Complex749	nucleoside diphosphate kinase 5A:1B heterohexamer	cytosol	Reactome DB_ID: 482611	Protein2083	
Complex749	nucleoside diphosphate kinase 5A:1B heterohexamer	cytosol	Reactome DB_ID: 482611	Protein2084	
Complex75	polyGlc-GYG1:GYS1-a tetramer	cytosol	Reactome DB_ID: 3322054	Protein121	
Complex75	polyGlc-GYG1:GYS1-a tetramer	cytosol	Reactome DB_ID: 3322054	SmallMolecule45	
Complex75	polyGlc-GYG1:GYS1-a tetramer	cytosol	Reactome DB_ID: 3322054	Protein128	
Complex750	nucleoside diphosphate kinase A hexamer	cytosol	Reactome DB_ID: 73542	Protein2083	
Complex751	nucleoside diphosphate kinase B hexamer	cytosol	Reactome DB_ID: 110576	Protein2084	
Complex752	NME4 hexamer	mitochondrial inner membrane	Reactome DB_ID: 110636	Protein2085	
Complex753	ITPA dimer	cytosol	Reactome DB_ID: 2509833	Protein2086	
Complex755	NUDT1p18:Mg2+	cytosol	Reactome DB_ID: 2395829	Protein2087	
Complex755	NUDT1p18:Mg2+	cytosol	Reactome DB_ID: 2395829	SmallMolecule45	
Complex756	NUDT1p21:Mg2+	cytosol	Reactome DB_ID: 2395844	SmallMolecule45	
Complex756	NUDT1p21:Mg2+	cytosol	Reactome DB_ID: 2395844	Protein2088	
Complex757	NUDT1p22:Mg2+	cytosol	Reactome DB_ID: 2395816	SmallMolecule45	
Complex757	NUDT1p22:Mg2+	cytosol	Reactome DB_ID: 2395816	Protein2089	
Complex758	NUDT1p26:Mg2+	cytosol	Reactome DB_ID: 2395842	Protein2090	
Complex758	NUDT1p26:Mg2+	cytosol	Reactome DB_ID: 2395842	SmallMolecule45	
Complex759	NUDT16 dimer	nucleoplasm	Reactome DB_ID: 2509818	Protein2093	
Complex76	polyGlc-GYG1:GYS1-b tetramer	cytosol	Reactome DB_ID: 3322063	Protein123	
Complex76	polyGlc-GYG1:GYS1-b tetramer	cytosol	Reactome DB_ID: 3322063	SmallMolecule45	
Complex76	polyGlc-GYG1:GYS1-b tetramer	cytosol	Reactome DB_ID: 3322063	Protein128	
Complex760	NUDT5 dimer	cytosol	Reactome DB_ID: 2393948	SmallMolecule45	
Complex760	NUDT5 dimer	cytosol	Reactome DB_ID: 2393948	Protein2094	
Complex761	NUDT9	mitochondrial matrix	Reactome DB_ID: 2393951	Protein2095	
Complex761	NUDT9	mitochondrial matrix	Reactome DB_ID: 2393951	SmallMolecule948	
Complex762	CYB5A:heme	mitochondrial outer membrane	Reactome DB_ID: 198808	SmallMolecule1244	
Complex762	CYB5A:heme	mitochondrial outer membrane	Reactome DB_ID: 198808	Protein2100	
Complex763	ferric CYB5A	mitochondrial outer membrane	Reactome DB_ID: 198772	SmallMolecule1246	
Complex763	ferric CYB5A	mitochondrial outer membrane	Reactome DB_ID: 198772	Protein2100	
Complex764	CYB5R3:FAD	mitochondrial outer membrane	Reactome DB_ID: 198850	SmallMolecule1247	
Complex764	CYB5R3:FAD	mitochondrial outer membrane	Reactome DB_ID: 198850	Protein2101	
Complex766	GSTO2 homodimer	cytosol	Reactome DB_ID: 198820	Protein2102	
Complex767	GSTO1 homodimer	cytosol	Reactome DB_ID: 198825	Protein2103	
Complex768	2xTPK1:Mg2+	cytosol	Reactome DB_ID: 196971	SmallMolecule45	
Complex768	2xTPK1:Mg2+	cytosol	Reactome DB_ID: 196971	Protein2107	
Complex769	THTPA:Mg2+	cytosol	Reactome DB_ID: 964948	Protein2108	
Complex769	THTPA:Mg2+	cytosol	Reactome DB_ID: 964948	SmallMolecule45	
Complex77	polyGlc-GYG2:GYS2-a tetramer	cytosol	Reactome DB_ID: 3322056	Protein129	
Complex77	polyGlc-GYG2:GYS2-a tetramer	cytosol	Reactome DB_ID: 3322056	Protein124	
Complex77	polyGlc-GYG2:GYS2-a tetramer	cytosol	Reactome DB_ID: 3322056	SmallMolecule45	
Complex770	RFK:Mg2+	cytosol	Reactome DB_ID: 196954	SmallMolecule45	
Complex770	RFK:Mg2+	cytosol	Reactome DB_ID: 196954	Protein2110	
Complex771	2xENPP1	plasma membrane	Reactome DB_ID: 196965	Protein2112	
Complex772	2xTRAP	cytosol	Reactome DB_ID: 196946	Protein2113	
Complex773	2xPPCS	cytosol	Reactome DB_ID: 196775	Protein2120	
Complex774	3xPPCDC:3xFMN	cytosol	Reactome DB_ID: 196828	SmallMolecule987	
Complex774	3xPPCDC:3xFMN	cytosol	Reactome DB_ID: 196828	Protein2121	
Complex775	2xPDXK:2xZn2+	cytosol	Reactome DB_ID: 965005	SmallMolecule816	
Complex775	2xPDXK:2xZn2+	cytosol	Reactome DB_ID: 965005	Protein2125	
Complex776	2xPNPO:2xFMN	cytosol	Reactome DB_ID: 964943	SmallMolecule987	
Complex776	2xPNPO:2xFMN	cytosol	Reactome DB_ID: 964943	Protein2126	
Complex777	2xAOX1:cofactors	cytosol	Reactome DB_ID: 3204316	Complex778	
Complex778	AOX1:cofactors	cytosol	Reactome DB_ID: 3204315	Protein2127	
Complex778	AOX1:cofactors	cytosol	Reactome DB_ID: 3204315	SmallMolecule451	
Complex778	AOX1:cofactors	cytosol	Reactome DB_ID: 3204315	SmallMolecule1267	
Complex778	AOX1:cofactors	cytosol	Reactome DB_ID: 3204315	SmallMolecule1100	
Complex779	Food proteins:Cbl	extracellular region	Reactome DB_ID: 3132775	SmallMolecule1268	
Complex779	Food proteins:Cbl	extracellular region	Reactome DB_ID: 3132775	PhysicalEntity76	
Complex78	glycogen-GYG1:GYS1-a tetramer	cytosol	Reactome DB_ID: 3322059	Protein130	
Complex78	glycogen-GYG1:GYS1-a tetramer	cytosol	Reactome DB_ID: 3322059	Protein121	
Complex78	glycogen-GYG1:GYS1-a tetramer	cytosol	Reactome DB_ID: 3322059	SmallMolecule45	
Complex780	TCN1:Cbl	extracellular region	Reactome DB_ID: 3132765	SmallMolecule1268	
Complex780	TCN1:Cbl	extracellular region	Reactome DB_ID: 3132765	Protein2128	
Complex781	CTRB1	extracellular region	Reactome DB_ID: 1604751	Protein2132	
Complex781	CTRB1	extracellular region	Reactome DB_ID: 1604751	Protein2133	
Complex781	CTRB1	extracellular region	Reactome DB_ID: 1604751	Protein2131	
Complex782	CTRB2	extracellular region	Reactome DB_ID: 1604683	Protein2136	
Complex782	CTRB2	extracellular region	Reactome DB_ID: 1604683	Protein2134	
Complex782	CTRB2	extracellular region	Reactome DB_ID: 1604683	Protein2135	
Complex783	GIF:Cbl	extracellular region	Reactome DB_ID: 3000147	SmallMolecule1268	
Complex783	GIF:Cbl	extracellular region	Reactome DB_ID: 3000147	Protein2137	
Complex784	CUBN:AMN:GIF:Cbl	plasma membrane	Reactome DB_ID: 3000141	Complex783	
Complex784	CUBN:AMN:GIF:Cbl	plasma membrane	Reactome DB_ID: 3000141	Complex231	
Complex785	GIF:Cbl	endosome	Reactome DB_ID: 3000295	Protein2138	
Complex785	GIF:Cbl	endosome	Reactome DB_ID: 3000295	SmallMolecule1269	
Complex786	CUBN:AMN	endosome membrane	Reactome DB_ID: 3000138	Protein2139	
Complex786	CUBN:AMN	endosome membrane	Reactome DB_ID: 3000138	Protein2140	
Complex787	GIF:Cbl	lysosomal lumen	Reactome DB_ID: 3000280	Protein2141	
Complex787	GIF:Cbl	lysosomal lumen	Reactome DB_ID: 3000280	SmallMolecule1270	
Complex788	MMACHC:cob(II)alamin	cytosol	Reactome DB_ID: 3095903	SmallMolecule1272	
Complex788	MMACHC:cob(II)alamin	cytosol	Reactome DB_ID: 3095903	Protein2143	
Complex789	MMACHC:MMADHC:B12r	cytosol	Reactome DB_ID: 3149533	Protein2144	
Complex789	MMACHC:MMADHC:B12r	cytosol	Reactome DB_ID: 3149533	SmallMolecule1272	
Complex789	MMACHC:MMADHC:B12r	cytosol	Reactome DB_ID: 3149533	Protein2143	
Complex79	glycogen-GYG1:GYS1-b tetramer	cytosol	Reactome DB_ID: 3322021	Protein130	
Complex79	glycogen-GYG1:GYS1-b tetramer	cytosol	Reactome DB_ID: 3322021	Protein123	
Complex79	glycogen-GYG1:GYS1-b tetramer	cytosol	Reactome DB_ID: 3322021	SmallMolecule45	
Complex790	MMACHC:MMADHC	cytosol	Reactome DB_ID: 3149532	Protein2144	
Complex790	MMACHC:MMADHC	cytosol	Reactome DB_ID: 3149532	Protein2143	
Complex791	MTRR:MTR	cytosol	Reactome DB_ID: 3204322	Complex793	
Complex791	MTRR:MTR	cytosol	Reactome DB_ID: 3204322	Complex792	
Complex792	MTR:Zn2+	cytosol	Reactome DB_ID: 3204327	Protein2145	
Complex792	MTR:Zn2+	cytosol	Reactome DB_ID: 3204327	SmallMolecule816	
Complex793	MTRR:FMN:FAD	cytosol	Reactome DB_ID: 3149530	SmallMolecule987	
Complex793	MTRR:FMN:FAD	cytosol	Reactome DB_ID: 3149530	SmallMolecule451	
Complex793	MTRR:FMN:FAD	cytosol	Reactome DB_ID: 3149530	Protein2146	
Complex794	MTRR:MTR(cob(II)alamin)	cytosol	Reactome DB_ID: 3149544	Complex793	
Complex794	MTRR:MTR(cob(II)alamin)	cytosol	Reactome DB_ID: 3149544	Complex795	
Complex795	MTR:Zn2+:cob(II)alamin	cytosol	Reactome DB_ID: 3149527	Protein2145	
Complex795	MTR:Zn2+:cob(II)alamin	cytosol	Reactome DB_ID: 3149527	SmallMolecule816	
Complex795	MTR:Zn2+:cob(II)alamin	cytosol	Reactome DB_ID: 3149527	SmallMolecule1272	
Complex796	MTRR:MTR(MeCbl)	cytosol	Reactome DB_ID: 3149551	Complex793	
Complex796	MTRR:MTR(MeCbl)	cytosol	Reactome DB_ID: 3149551	Complex797	
Complex797	MTR:Zn2+:MeCbl	cytosol	Reactome DB_ID: 3149506	Protein2145	
Complex797	MTR:Zn2+:MeCbl	cytosol	Reactome DB_ID: 3149506	SmallMolecule816	
Complex797	MTR:Zn2+:MeCbl	cytosol	Reactome DB_ID: 3149506	SmallMolecule1276	
Complex798	MTRR:MTR(cob(I)alamin)	cytosol	Reactome DB_ID: 3149516	Complex793	
Complex798	MTRR:MTR(cob(I)alamin)	cytosol	Reactome DB_ID: 3149516	Complex799	
Complex799	MTR:Zn2+:cob(I)alamin	cytosol	Reactome DB_ID: 3149497	Protein2145	
Complex799	MTR:Zn2+:cob(I)alamin	cytosol	Reactome DB_ID: 3149497	SmallMolecule816	
Complex799	MTR:Zn2+:cob(I)alamin	cytosol	Reactome DB_ID: 3149497	SmallMolecule1278	
Complex8	GLUT3 tetramer	plasma membrane	Reactome DB_ID: 70408	Protein20	
Complex80	glycogen-GYG2:GYS2-a tetramer	cytosol	Reactome DB_ID: 3322011	Protein132	
Complex80	glycogen-GYG2:GYS2-a tetramer	cytosol	Reactome DB_ID: 3322011	Protein124	
Complex80	glycogen-GYG2:GYS2-a tetramer	cytosol	Reactome DB_ID: 3322011	SmallMolecule45	
Complex800	3xMMAB	mitochondrial matrix	Reactome DB_ID: 3159285	Protein2147	
Complex801	TCII:Cbl	extracellular region	Reactome DB_ID: 3000123	SmallMolecule1268	
Complex801	TCII:Cbl	extracellular region	Reactome DB_ID: 3000123	Protein2148	
Complex802	TCII:Cbl:CD320	endosome membrane	Reactome DB_ID: 3000089	Protein2150	
Complex802	TCII:Cbl:CD320	endosome membrane	Reactome DB_ID: 3000089	SmallMolecule1269	
Complex802	TCII:Cbl:CD320	endosome membrane	Reactome DB_ID: 3000089	Protein2151	
Complex803	TCII:Cbl	endosome	Reactome DB_ID: 3000111	Protein2150	
Complex803	TCII:Cbl	endosome	Reactome DB_ID: 3000111	SmallMolecule1269	
Complex804	TCII:Cbl	lysosomal lumen	Reactome DB_ID: 3000242	Protein2152	
Complex804	TCII:Cbl	lysosomal lumen	Reactome DB_ID: 3000242	SmallMolecule1270	
Complex805	6x(PCCA:PCCB)	cytosol	Reactome DB_ID: 2993809	Complex806	
Complex806	PCCA:PCCB	cytosol	Reactome DB_ID: 2993807	Protein2153	
Complex806	PCCA:PCCB	cytosol	Reactome DB_ID: 2993807	Protein2154	
Complex807	6x(Btn-PCCA:PCCB)	cytosol	Reactome DB_ID: 3323122	Complex808	
Complex808	Btn-PCCA:PCCB	cytosol	Reactome DB_ID: 3323155	Protein2153	
Complex808	Btn-PCCA:PCCB	cytosol	Reactome DB_ID: 3323155	Protein2155	
Complex809	4x(PC:Mn2+)	cytosol	Reactome DB_ID: 2993798	SmallMolecule89	
Complex809	4x(PC:Mn2+)	cytosol	Reactome DB_ID: 2993798	Protein2157	
Complex81	PTG:glycogen-GYG1:GYS1-a tetramer	cytosol	Reactome DB_ID: 3777096	Protein133	
Complex81	PTG:glycogen-GYG1:GYS1-a tetramer	cytosol	Reactome DB_ID: 3777096	Protein130	
Complex81	PTG:glycogen-GYG1:GYS1-a tetramer	cytosol	Reactome DB_ID: 3777096	Protein121	
Complex81	PTG:glycogen-GYG1:GYS1-a tetramer	cytosol	Reactome DB_ID: 3777096	SmallMolecule45	
Complex810	4x(Btn-PC:Mn2+)	cytosol	Reactome DB_ID: 3323188	SmallMolecule89	
Complex810	4x(Btn-PC:Mn2+)	cytosol	Reactome DB_ID: 3323188	Protein2158	
Complex811	6xMCCC1:6xMCCC2	cytosol	Reactome DB_ID: 3323185	Protein2159	
Complex811	6xMCCC1:6xMCCC2	cytosol	Reactome DB_ID: 3323185	Protein2160	
Complex812	6x(Btn-MCCC1:MCCC2)	cytosol	Reactome DB_ID: 3323135	Protein2159	
Complex812	6x(Btn-MCCC1:MCCC2)	cytosol	Reactome DB_ID: 3323135	Protein2161	
Complex815	6x(Btn-MCCC1:MCCC2)	mitochondrial matrix	Reactome DB_ID: 70770	Protein2162	
Complex815	6x(Btn-MCCC1:MCCC2)	mitochondrial matrix	Reactome DB_ID: 70770	Protein2163	
Complex816	4x(Btn-PC:Mn2+)	mitochondrial matrix	Reactome DB_ID: 2993805	Protein2164	
Complex816	4x(Btn-PC:Mn2+)	mitochondrial matrix	Reactome DB_ID: 2993805	SmallMolecule59	
Complex817	ACACA:2Mn2+	cytosol	Reactome DB_ID: 2993826	SmallMolecule89	
Complex817	ACACA:2Mn2+	cytosol	Reactome DB_ID: 2993826	Protein1330	
Complex818	ACACB:2Mn2+	mitochondrial outer membrane	Reactome DB_ID: 2993859	SmallMolecule89	
Complex818	ACACB:2Mn2+	mitochondrial outer membrane	Reactome DB_ID: 2993859	Protein2165	
Complex819	Btn-ACACB:2Mn2+	mitochondrial outer membrane	Reactome DB_ID: 2993829	SmallMolecule89	
Complex819	Btn-ACACB:2Mn2+	mitochondrial outer membrane	Reactome DB_ID: 2993829	Protein2166	
Complex82	PTG:glycogen-GYG2:GYS2-a tetramer	cytosol	Reactome DB_ID: 3777104	Protein133	
Complex82	PTG:glycogen-GYG2:GYS2-a tetramer	cytosol	Reactome DB_ID: 3777104	Protein132	
Complex82	PTG:glycogen-GYG2:GYS2-a tetramer	cytosol	Reactome DB_ID: 3777104	Protein124	
Complex82	PTG:glycogen-GYG2:GYS2-a tetramer	cytosol	Reactome DB_ID: 3777104	SmallMolecule45	
Complex820	NMNAT1 hexamer	nucleoplasm	Reactome DB_ID: 200489	SmallMolecule1296	
Complex820	NMNAT1 hexamer	nucleoplasm	Reactome DB_ID: 200489	Protein2170	
Complex821	NMNAT2 (Mg2+)	cytosol	Reactome DB_ID: 197266	SmallMolecule656	
Complex821	NMNAT2 (Mg2+)	cytosol	Reactome DB_ID: 197266	Protein2171	
Complex822	4xNMNAT3:4xMg2+	cytosol	Reactome DB_ID: 200487	SmallMolecule45	
Complex822	4xNMNAT3:4xMg2+	cytosol	Reactome DB_ID: 200487	Protein2172	
Complex823	NADSYN1 hexamer	cytosol	Reactome DB_ID: 197192	Protein2173	
Complex824	4xNADK:Zn2+	cytosol	Reactome DB_ID: 197222	SmallMolecule816	
Complex824	4xNADK:Zn2+	cytosol	Reactome DB_ID: 197222	Protein2174	
Complex825	2xNAPRT1	cytosol	Reactome DB_ID: 389377	Protein2176	
Complex826	2xMTHFD1	cytosol	Reactome DB_ID: 200667	Protein2184	
Complex827	4xSHMT1	cytosol	Reactome DB_ID: 71243	Protein2185	
Complex828	2xMTHFR	cytosol	Reactome DB_ID: 200713	Protein2186	
Complex829	holo-MOCS1	cytosol	Reactome DB_ID: 947498	Protein2187	
Complex829	holo-MOCS1	cytosol	Reactome DB_ID: 947498	Protein2188	
Complex829	holo-MOCS1	cytosol	Reactome DB_ID: 947498	SmallMolecule1267	
Complex83	PTG:phosphoglycogen-GYG1:GYS1-a tetramer	cytosol	Reactome DB_ID: 3777093	Protein133	
Complex83	PTG:phosphoglycogen-GYG1:GYS1-a tetramer	cytosol	Reactome DB_ID: 3777093	Protein121	
Complex83	PTG:phosphoglycogen-GYG1:GYS1-a tetramer	cytosol	Reactome DB_ID: 3777093	Protein134	
Complex83	PTG:phosphoglycogen-GYG1:GYS1-a tetramer	cytosol	Reactome DB_ID: 3777093	SmallMolecule45	
Complex830	MOCS3:Zn2+ (red.)	cytosol	Reactome DB_ID: 947543	SmallMolecule816	
Complex830	MOCS3:Zn2+ (red.)	cytosol	Reactome DB_ID: 947543	Protein2189	
Complex831	MOCS3-S-S(1-):Zn2+	cytosol	Reactome DB_ID: 947584	SmallMolecule816	
Complex831	MOCS3-S-S(1-):Zn2+	cytosol	Reactome DB_ID: 947584	Protein2190	
Complex832	2xNFS1:2xPXLP	cytosol	Reactome DB_ID: 947509	Protein2191	
Complex832	2xNFS1:2xPXLP	cytosol	Reactome DB_ID: 947509	SmallMolecule74	
Complex833	MOCS3:Zn2+ (ox.)	cytosol	Reactome DB_ID: 947568	SmallMolecule816	
Complex833	MOCS3:Zn2+ (ox.)	cytosol	Reactome DB_ID: 947568	Complex830	
Complex834	2xMOCS2-CO-S(1-):2xMOCS2B	cytosol	Reactome DB_ID: 947582	Protein2193	
Complex834	2xMOCS2-CO-S(1-):2xMOCS2B	cytosol	Reactome DB_ID: 947582	Protein2194	
Complex835	MOCS2 tetramer	cytosol	Reactome DB_ID: 947569	Protein2192	
Complex835	MOCS2 tetramer	cytosol	Reactome DB_ID: 947569	Protein2194	
Complex836	3xGPHN:3xMg2+	plasma membrane	Reactome DB_ID: 947576	Complex837	
Complex837	GPHN:Mg2+	plasma membrane	Reactome DB_ID: 947500	Protein2195	
Complex837	GPHN:Mg2+	plasma membrane	Reactome DB_ID: 947500	SmallMolecule45	
Complex838	MOCOS:PXLP	cytosol	Reactome DB_ID: 947511	Protein2196	
Complex838	MOCOS:PXLP	cytosol	Reactome DB_ID: 947511	SmallMolecule74	
Complex839	GPT dimer	cytosol	Reactome DB_ID: 70521	Protein2197	
Complex84	PTG:phosphoglycogen-GYG2:GYS2-a tetramer	cytosol	Reactome DB_ID: 3777094	Protein133	
Complex84	PTG:phosphoglycogen-GYG2:GYS2-a tetramer	cytosol	Reactome DB_ID: 3777094	Protein135	
Complex84	PTG:phosphoglycogen-GYG2:GYS2-a tetramer	cytosol	Reactome DB_ID: 3777094	Protein124	
Complex84	PTG:phosphoglycogen-GYG2:GYS2-a tetramer	cytosol	Reactome DB_ID: 3777094	SmallMolecule45	
Complex840	GPT2 dimer	mitochondrial matrix	Reactome DB_ID: 507753	Protein2198	
Complex841	OAT hexamer	mitochondrial matrix	Reactome DB_ID: 70639	Protein2199	
Complex843	P5CS long isoform, dimer	mitochondrial inner membrane	Reactome DB_ID: 508067	Protein2200	
Complex844	P5CS short isoform, dimer	mitochondrial inner membrane	Reactome DB_ID: 508091	Protein2201	
Complex845	PYCR1 decamer	mitochondrial matrix	Reactome DB_ID: 70662	Protein2202	
Complex846	ASNS dimer	cytosol	Reactome DB_ID: 507865	Protein2203	
Complex847	GLUD1 hexamer	mitochondrial matrix	Reactome DB_ID: 70583	Protein2204	
Complex848	GLUL decamer	cytosol	Reactome DB_ID: 70604	Protein2205	
Complex85	laforin:PTG:phosphoglycogen-GYG1:GYS1-a tetramer	cytosol	Reactome DB_ID: 3780999	Protein133	
Complex85	laforin:PTG:phosphoglycogen-GYG1:GYS1-a tetramer	cytosol	Reactome DB_ID: 3780999	Protein121	
Complex85	laforin:PTG:phosphoglycogen-GYG1:GYS1-a tetramer	cytosol	Reactome DB_ID: 3780999	Protein134	
Complex85	laforin:PTG:phosphoglycogen-GYG1:GYS1-a tetramer	cytosol	Reactome DB_ID: 3780999	SmallMolecule45	
Complex85	laforin:PTG:phosphoglycogen-GYG1:GYS1-a tetramer	cytosol	Reactome DB_ID: 3780999	Protein136	
Complex850	GLS dimer	mitochondrial matrix	Reactome DB_ID: 507860	Protein2206	
Complex851	GLS2 dimer	mitochondrial matrix	Reactome DB_ID: 507858	Protein2207	
Complex852	CCBL1 dimer	cytosol	Reactome DB_ID: 893603	Protein2208	
Complex853	PHGHD tetramer	cytosol	Reactome DB_ID: 977346	Protein2209	
Complex854	PSAT1 dimer	cytosol	Reactome DB_ID: 977345	Protein2210	
